,Year,Location Short,Location,Data Value 1,Data Value 2,Low Confidence Limit,High Confidence Limit,Lat and Long,Location ID,Category
379388,2013,CT,Connecticut,4.2,4.2,3.3,5.2,"(41.56266102000046, -72.64984095199964)",9,RACE
379389,2013,CT,Connecticut,5.7,5.7,3.4,8.0,"(41.56266102000046, -72.64984095199964)",9,RACE
379390,2013,CT,Connecticut,1.9,1.9,1.2,2.7,"(41.56266102000046, -72.64984095199964)",9,RACE
379391,2013,CT,Connecticut,3.5,3.5,3.2,3.7,"(41.56266102000046, -72.64984095199964)",9,OVERALL
379392,2013,CT,Connecticut,3.3,3.3,3.1,3.6,"(41.56266102000046, -72.64984095199964)",9,RACE
379393,2013,DC,District of Columbia,4.6,4.6,3.9,5.2,"(38.907192, -77.036871)",11,RACE
379394,2013,DC,District of Columbia,3.5,3.5,3.0,4.0,"(38.907192, -77.036871)",11,GENDER
379395,2013,DC,District of Columbia,2.8,2.8,1.4,4.2,"(38.907192, -77.036871)",11,RACE
379396,2013,DC,District of Columbia,3.6,3.6,3.0,4.2,"(38.907192, -77.036871)",11,GENDER
379397,2013,DC,District of Columbia,,,,,"(38.907192, -77.036871)",11,RACE
379398,2013,DC,District of Columbia,2.6,2.6,1.3,4.0,"(38.907192, -77.036871)",11,RACE
379399,2013,DC,District of Columbia,3.6,3.6,3.2,3.9,"(38.907192, -77.036871)",11,OVERALL
379400,2013,DC,District of Columbia,2.2,2.2,1.9,2.5,"(38.907192, -77.036871)",11,RACE
379401,2013,DE,Delaware,4.4,4.4,3.5,5.2,"(39.008830667000495, -75.57774116799965)",10,RACE
379402,2013,DE,Delaware,4.2,4.2,3.8,4.6,"(39.008830667000495, -75.57774116799965)",10,GENDER
379403,2013,DE,Delaware,3.3,3.3,2.1,4.5,"(39.008830667000495, -75.57774116799965)",10,RACE
379404,2013,DE,Delaware,3.0,3.0,2.6,3.4,"(39.008830667000495, -75.57774116799965)",10,GENDER
379405,2013,DE,Delaware,5.5,5.5,3.1,7.9,"(39.008830667000495, -75.57774116799965)",10,RACE
379406,2013,DE,Delaware,3.0,3.0,1.8,4.1,"(39.008830667000495, -75.57774116799965)",10,RACE
379407,2013,DE,Delaware,3.6,3.6,3.3,3.9,"(39.008830667000495, -75.57774116799965)",10,OVERALL
379408,2013,DE,Delaware,3.5,3.5,3.1,3.8,"(39.008830667000495, -75.57774116799965)",10,RACE
379409,2013,FL,Florida,4.5,4.5,3.8,5.2,"(28.932040377000476, -81.92896053899966)",12,RACE
379410,2013,FL,Florida,4.6,4.6,4.3,4.9,"(28.932040377000476, -81.92896053899966)",12,GENDER
379411,2013,FL,Florida,4.4,4.4,3.7,5.1,"(28.932040377000476, -81.92896053899966)",12,RACE
379412,2013,FL,Florida,6.6,6.6,4.9,8.3,"(28.932040377000476, -81.92896053899966)",12,RACE
379413,2013,FL,Florida,3.4,3.4,2.5,4.2,"(28.932040377000476, -81.92896053899966)",12,RACE
379414,2013,FL,Florida,4.1,4.1,3.8,4.3,"(28.932040377000476, -81.92896053899966)",12,OVERALL
379415,2013,FL,Florida,3.8,3.8,3.6,4.0,"(28.932040377000476, -81.92896053899966)",12,RACE
379416,2013,GA,Georgia,3.4,3.4,3.0,3.9,"(32.83968109300048, -83.62758034599966)",13,RACE
379417,2013,GA,Georgia,3.8,3.8,3.5,4.1,"(32.83968109300048, -83.62758034599966)",13,GENDER
379418,2013,GA,Georgia,3.0,3.0,2.2,3.8,"(32.83968109300048, -83.62758034599966)",13,RACE
379419,2013,GA,Georgia,3.1,3.1,2.7,3.5,"(32.83968109300048, -83.62758034599966)",13,GENDER
379420,2013,GA,Georgia,4.3,4.3,2.6,6.0,"(32.83968109300048, -83.62758034599966)",13,RACE
379421,2013,GA,Georgia,1.9,1.9,1.1,2.6,"(32.83968109300048, -83.62758034599966)",13,RACE
379422,2013,GA,Georgia,3.4,3.4,3.2,3.7,"(32.83968109300048, -83.62758034599966)",13,OVERALL
379423,2013,GA,Georgia,3.7,3.7,3.3,4.0,"(32.83968109300048, -83.62758034599966)",13,RACE
379424,2013,GU,Guam,,,,,"(13.444304, 144.793731)",66,RACE
379425,2013,GU,Guam,3.4,3.4,2.9,4.0,"(13.444304, 144.793731)",66,GENDER
379426,2013,GU,Guam,4.2,4.2,2.2,6.2,"(13.444304, 144.793731)",66,RACE
379427,2013,GU,Guam,3.4,3.4,2.7,4.1,"(13.444304, 144.793731)",66,GENDER
379428,2013,GU,Guam,3.7,3.7,2.7,4.7,"(13.444304, 144.793731)",66,RACE
379429,2013,GU,Guam,3.2,3.2,2.7,3.8,"(13.444304, 144.793731)",66,RACE
379430,2013,GU,Guam,3.4,3.4,3.0,3.9,"(13.444304, 144.793731)",66,OVERALL
379431,2013,GU,Guam,2.8,2.8,1.2,4.3,"(13.444304, 144.793731)",66,RACE
379432,2013,HI,Hawaii,,,,,"(21.304850435000446, -157.85774940299973)",15,RACE
379433,2013,HI,Hawaii,2.9,2.9,2.6,3.1,"(21.304850435000446, -157.85774940299973)",15,GENDER
379434,2013,HI,Hawaii,4.3,4.3,3.4,5.2,"(21.304850435000446, -157.85774940299973)",15,RACE
379435,2013,HI,Hawaii,3.7,3.7,3.2,4.2,"(21.304850435000446, -157.85774940299973)",15,RACE
379436,2013,HI,Hawaii,2.1,2.1,1.8,2.4,"(21.304850435000446, -157.85774940299973)",15,RACE
379437,2013,HI,Hawaii,2.7,2.7,2.5,2.9,"(21.304850435000446, -157.85774940299973)",15,OVERALL
379438,2013,HI,Hawaii,2.5,2.5,2.1,2.9,"(21.304850435000446, -157.85774940299973)",15,RACE
379439,2013,IA,Iowa,2.9,2.9,1.3,4.5,"(42.46940091300047, -93.81649055599968)",19,RACE
379440,2013,IA,Iowa,3.5,3.5,3.2,3.8,"(42.46940091300047, -93.81649055599968)",19,GENDER
379441,2013,IA,Iowa,3.7,3.7,2.4,5.0,"(42.46940091300047, -93.81649055599968)",19,RACE
379442,2013,IA,Iowa,2.4,2.4,2.1,2.7,"(42.46940091300047, -93.81649055599968)",19,GENDER
379443,2013,IA,Iowa,,,,,"(42.46940091300047, -93.81649055599968)",19,RACE
379444,2013,IA,Iowa,3.0,3.0,1.7,4.2,"(42.46940091300047, -93.81649055599968)",19,RACE
379445,2013,IA,Iowa,2.9,2.9,2.7,3.1,"(42.46940091300047, -93.81649055599968)",19,OVERALL
379446,2013,IA,Iowa,2.8,2.8,2.6,3.0,"(42.46940091300047, -93.81649055599968)",19,RACE
379447,2013,ID,Idaho,,,,,"(43.682630005000476, -114.3637300419997)",16,RACE
379448,2013,ID,Idaho,4.5,4.5,4.1,5.0,"(43.682630005000476, -114.3637300419997)",16,GENDER
379449,2013,ID,Idaho,3.4,3.4,2.5,4.4,"(43.682630005000476, -114.3637300419997)",16,RACE
379450,2013,ID,Idaho,2.8,2.8,2.4,3.2,"(43.682630005000476, -114.3637300419997)",16,GENDER
379451,2013,ID,Idaho,6.2,6.2,3.5,9.0,"(43.682630005000476, -114.3637300419997)",16,RACE
379452,2013,ID,Idaho,4.5,4.5,2.7,6.2,"(43.682630005000476, -114.3637300419997)",16,RACE
379453,2013,ID,Idaho,3.7,3.7,3.4,4.0,"(43.682630005000476, -114.3637300419997)",16,OVERALL
379454,2013,ID,Idaho,3.6,3.6,3.3,3.9,"(43.682630005000476, -114.3637300419997)",16,RACE
379455,2013,IL,Illinois,5.0,5.0,3.8,6.1,"(40.48501028300046, -88.99771017799969)",17,RACE
379456,2013,IL,Illinois,4.2,4.2,3.8,4.6,"(40.48501028300046, -88.99771017799969)",17,GENDER
379457,2013,IL,Illinois,4.5,4.5,3.5,5.5,"(40.48501028300046, -88.99771017799969)",17,RACE
379458,2013,IL,Illinois,3.1,3.1,2.7,3.5,"(40.48501028300046, -88.99771017799969)",17,GENDER
379459,2013,IL,Illinois,4.7,4.7,2.1,7.4,"(40.48501028300046, -88.99771017799969)",17,RACE
379460,2013,IL,Illinois,2.9,2.9,1.7,4.2,"(40.48501028300046, -88.99771017799969)",17,RACE
379461,2013,IL,Illinois,3.7,3.7,3.4,4.0,"(40.48501028300046, -88.99771017799969)",17,OVERALL
379462,2013,IL,Illinois,3.3,3.3,3.0,3.6,"(40.48501028300046, -88.99771017799969)",17,RACE
379463,2013,IN,Indiana,4.2,4.2,3.3,5.1,"(39.766910452000445, -86.14996019399968)",18,RACE
379464,2013,IN,Indiana,4.7,4.7,4.4,5.0,"(39.766910452000445, -86.14996019399968)",18,GENDER
379465,2013,IN,Indiana,4.3,4.3,3.2,5.4,"(39.766910452000445, -86.14996019399968)",18,RACE
379466,2013,IN,Indiana,3.3,3.3,2.9,3.6,"(39.766910452000445, -86.14996019399968)",18,GENDER
379467,2013,IN,Indiana,8.0,8.0,5.5,10.4,"(39.766910452000445, -86.14996019399968)",18,RACE
379468,2013,IN,Indiana,3.3,3.3,1.8,4.7,"(39.766910452000445, -86.14996019399968)",18,RACE
379469,2013,IN,Indiana,4.0,4.0,3.8,4.2,"(39.766910452000445, -86.14996019399968)",18,OVERALL
379470,2013,IN,Indiana,3.9,3.9,3.7,4.1,"(39.766910452000445, -86.14996019399968)",18,RACE
379471,2013,KS,Kansas,4.0,4.0,3.2,4.7,"(38.34774030000045, -98.20078122699965)",20,RACE
379472,2013,KS,Kansas,3.6,3.6,3.5,3.8,"(38.34774030000045, -98.20078122699965)",20,GENDER
379473,2013,KS,Kansas,2.9,2.9,2.4,3.4,"(38.34774030000045, -98.20078122699965)",20,RACE
379474,2013,KS,Kansas,2.6,2.6,2.5,2.8,"(38.34774030000045, -98.20078122699965)",20,GENDER
379475,2013,KS,Kansas,5.3,5.3,4.0,6.6,"(38.34774030000045, -98.20078122699965)",20,RACE
379476,2013,KS,Kansas,3.2,3.2,2.4,3.9,"(38.34774030000045, -98.20078122699965)",20,RACE
379477,2013,KS,Kansas,3.1,3.1,3.0,3.3,"(38.34774030000045, -98.20078122699965)",20,OVERALL
379478,2013,KS,Kansas,3.1,3.1,2.9,3.2,"(38.34774030000045, -98.20078122699965)",20,RACE
379479,2013,KY,Kentucky,4.0,4.0,3.1,5.0,"(37.645970271000465, -84.77497104799966)",21,RACE
379480,2013,KY,Kentucky,5.2,5.2,4.8,5.6,"(37.645970271000465, -84.77497104799966)",21,GENDER
379481,2013,KY,Kentucky,2.5,2.5,1.2,3.7,"(37.645970271000465, -84.77497104799966)",21,RACE
379482,2013,KY,Kentucky,3.8,3.8,3.4,4.2,"(37.645970271000465, -84.77497104799966)",21,GENDER
379483,2013,KY,Kentucky,7.2,7.2,4.2,10.1,"(37.645970271000465, -84.77497104799966)",21,RACE
379484,2013,KY,Kentucky,8.0,8.0,4.5,11.6,"(37.645970271000465, -84.77497104799966)",21,RACE
379485,2013,KY,Kentucky,4.5,4.5,4.3,4.8,"(37.645970271000465, -84.77497104799966)",21,OVERALL
379486,2013,KY,Kentucky,4.5,4.5,4.2,4.8,"(37.645970271000465, -84.77497104799966)",21,RACE
379487,2013,LA,Louisiana,4.7,4.7,3.9,5.5,"(31.31266064400046, -92.44568007099969)",22,RACE
379488,2013,LA,Louisiana,4.9,4.9,4.3,5.4,"(31.31266064400046, -92.44568007099969)",22,GENDER
379489,2013,LA,Louisiana,,,,,"(31.31266064400046, -92.44568007099969)",22,RACE
379490,2013,LA,Louisiana,3.4,3.4,2.8,4.0,"(31.31266064400046, -92.44568007099969)",22,GENDER
379491,2013,LA,Louisiana,,,,,"(31.31266064400046, -92.44568007099969)",22,RACE
379492,2013,LA,Louisiana,4.6,4.6,2.3,7.0,"(31.31266064400046, -92.44568007099969)",22,RACE
379493,2013,LA,Louisiana,4.2,4.2,3.8,4.6,"(31.31266064400046, -92.44568007099969)",22,OVERALL
379494,2013,LA,Louisiana,3.9,3.9,3.4,4.3,"(31.31266064400046, -92.44568007099969)",22,RACE
379495,2013,MA,Massachusetts,4.2,4.2,2.9,5.5,"(42.27687047000046, -72.08269067499964)",25,RACE
379496,2013,MA,Massachusetts,4.3,4.3,4.0,4.6,"(42.27687047000046, -72.08269067499964)",25,GENDER
379497,2013,MA,Massachusetts,5.1,5.1,4.3,5.8,"(42.27687047000046, -72.08269067499964)",25,RACE
379498,2013,MA,Massachusetts,3.3,3.3,3.0,3.6,"(42.27687047000046, -72.08269067499964)",25,GENDER
379499,2013,MA,Massachusetts,7.9,7.9,5.1,10.7,"(42.27687047000046, -72.08269067499964)",25,RACE
379500,2013,MA,Massachusetts,2.3,2.3,1.5,3.1,"(42.27687047000046, -72.08269067499964)",25,RACE
379501,2013,MA,Massachusetts,3.8,3.8,3.6,4.0,"(42.27687047000046, -72.08269067499964)",25,OVERALL
379502,2013,MA,Massachusetts,3.7,3.7,3.4,3.9,"(42.27687047000046, -72.08269067499964)",25,RACE
379503,2013,MD,Maryland,3.8,3.8,3.2,4.3,"(39.29058096400047, -76.60926011099963)",24,RACE
379504,2013,MD,Maryland,3.7,3.7,3.4,4.0,"(39.29058096400047, -76.60926011099963)",24,GENDER
379505,2013,MD,Maryland,3.1,3.1,2.2,3.9,"(39.29058096400047, -76.60926011099963)",24,RACE
379506,2013,MD,Maryland,2.9,2.9,2.6,3.3,"(39.29058096400047, -76.60926011099963)",24,GENDER
379507,2013,MD,Maryland,4.1,4.1,2.1,6.2,"(39.29058096400047, -76.60926011099963)",24,RACE
379508,2013,MD,Maryland,2.5,2.5,1.8,3.2,"(39.29058096400047, -76.60926011099963)",24,RACE
379509,2013,MD,Maryland,3.3,3.3,3.1,3.5,"(39.29058096400047, -76.60926011099963)",24,OVERALL
379510,2013,MD,Maryland,3.2,3.2,3.0,3.5,"(39.29058096400047, -76.60926011099963)",24,RACE
379511,2013,ME,Maine,,,,,"(45.254228894000505, -68.98503133599962)",23,RACE
379512,2013,ME,Maine,4.3,4.3,3.9,4.6,"(45.254228894000505, -68.98503133599962)",23,GENDER
379513,2013,ME,Maine,,,,,"(45.254228894000505, -68.98503133599962)",23,RACE
379514,2013,ME,Maine,3.3,3.3,2.9,3.7,"(45.254228894000505, -68.98503133599962)",23,GENDER
379515,2013,ME,Maine,6.3,6.3,3.4,9.2,"(45.254228894000505, -68.98503133599962)",23,RACE
379516,2013,ME,Maine,5.8,5.8,3.4,8.2,"(45.254228894000505, -68.98503133599962)",23,RACE
379517,2013,ME,Maine,3.8,3.8,3.5,4.0,"(45.254228894000505, -68.98503133599962)",23,OVERALL
379518,2013,ME,Maine,3.7,3.7,3.4,3.9,"(45.254228894000505, -68.98503133599962)",23,RACE
379519,2013,MI,Michigan,4.8,4.8,4.0,5.6,"(44.6613195430005, -84.71439026999968)",26,RACE
379520,2013,MI,Michigan,4.3,4.3,4.0,4.6,"(44.6613195430005, -84.71439026999968)",26,GENDER
379521,2013,MI,Michigan,3.9,3.9,2.6,5.2,"(44.6613195430005, -84.71439026999968)",26,RACE
379522,2013,MI,Michigan,3.5,3.5,3.2,3.8,"(44.6613195430005, -84.71439026999968)",26,GENDER
379523,2013,MI,Michigan,4.7,4.7,3.5,5.8,"(44.6613195430005, -84.71439026999968)",26,RACE
379524,2013,MI,Michigan,2.3,2.3,1.5,3.1,"(44.6613195430005, -84.71439026999968)",26,RACE
379525,2013,MI,Michigan,3.9,3.9,3.7,4.1,"(44.6613195430005, -84.71439026999968)",26,OVERALL
379526,2013,MI,Michigan,3.8,3.8,3.6,4.0,"(44.6613195430005, -84.71439026999968)",26,RACE
379527,2013,MN,Minnesota,3.8,3.8,2.5,5.0,"(46.35564873600049, -94.79420050299967)",27,RACE
379528,2013,MN,Minnesota,3.3,3.3,3.0,3.6,"(46.35564873600049, -94.79420050299967)",27,GENDER
379529,2013,MN,Minnesota,4.0,4.0,2.8,5.2,"(46.35564873600049, -94.79420050299967)",27,RACE
379530,2013,MN,Minnesota,2.5,2.5,2.2,2.8,"(46.35564873600049, -94.79420050299967)",27,GENDER
379531,2013,MN,Minnesota,6.4,6.4,3.1,9.6,"(46.35564873600049, -94.79420050299967)",27,RACE
379532,2013,MN,Minnesota,3.0,3.0,2.0,4.1,"(46.35564873600049, -94.79420050299967)",27,RACE
379533,2013,MN,Minnesota,2.9,2.9,2.7,3.1,"(46.35564873600049, -94.79420050299967)",27,OVERALL
379534,2013,MN,Minnesota,2.8,2.8,2.5,3.0,"(46.35564873600049, -94.79420050299967)",27,RACE
379535,2013,MO,Missouri,3.8,3.8,2.8,4.8,"(38.635790776000476, -92.56630005299968)",29,RACE
379536,2013,MO,Missouri,4.3,4.3,3.9,4.7,"(38.635790776000476, -92.56630005299968)",29,GENDER
379537,2013,MO,Missouri,,,,,"(38.635790776000476, -92.56630005299968)",29,RACE
379538,2013,MO,Missouri,3.2,3.2,2.8,3.6,"(38.635790776000476, -92.56630005299968)",29,GENDER
379539,2013,MO,Missouri,5.8,5.8,2.9,8.8,"(38.635790776000476, -92.56630005299968)",29,RACE
379540,2013,MO,Missouri,4.0,4.0,2.0,5.9,"(38.635790776000476, -92.56630005299968)",29,RACE
379541,2013,MO,Missouri,3.8,3.8,3.5,4.1,"(38.635790776000476, -92.56630005299968)",29,OVERALL
379542,2013,MO,Missouri,3.6,3.6,3.2,3.9,"(38.635790776000476, -92.56630005299968)",29,RACE
379543,2013,MS,Mississippi,4.8,4.8,4.2,5.3,"(32.745510099000455, -89.53803082499968)",28,RACE
379544,2013,MS,Mississippi,5.2,5.2,4.8,5.6,"(32.745510099000455, -89.53803082499968)",28,GENDER
379545,2013,MS,Mississippi,3.7,3.7,1.7,5.8,"(32.745510099000455, -89.53803082499968)",28,RACE
379546,2013,MS,Mississippi,3.4,3.4,2.9,3.8,"(32.745510099000455, -89.53803082499968)",28,GENDER
379547,2013,MS,Mississippi,,,,,"(32.745510099000455, -89.53803082499968)",28,RACE
379548,2013,MS,Mississippi,,,,,"(32.745510099000455, -89.53803082499968)",28,RACE
379549,2013,MS,Mississippi,4.3,4.3,4.0,4.6,"(32.745510099000455, -89.53803082499968)",28,OVERALL
379551,2013,MS,Mississippi,4.1,4.1,3.7,4.5,"(32.745510099000455, -89.53803082499968)",28,RACE
379552,2013,MT,Montana,,,,,"(47.06652897200047, -109.42442064499971)",30,RACE
379553,2013,MT,Montana,3.8,3.8,3.5,4.1,"(47.06652897200047, -109.42442064499971)",30,GENDER
379554,2013,MT,Montana,3.9,3.9,2.5,5.3,"(47.06652897200047, -109.42442064499971)",30,RACE
379555,2013,MT,Montana,2.9,2.9,2.6,3.1,"(47.06652897200047, -109.42442064499971)",30,GENDER
379556,2013,MT,Montana,7.3,7.3,4.6,10.0,"(47.06652897200047, -109.42442064499971)",30,RACE
379557,2013,MT,Montana,4.4,4.4,3.5,5.2,"(47.06652897200047, -109.42442064499971)",30,RACE
379558,2013,MT,Montana,3.3,3.3,3.1,3.5,"(47.06652897200047, -109.42442064499971)",30,OVERALL
379559,2013,MT,Montana,3.2,3.2,3.0,3.4,"(47.06652897200047, -109.42442064499971)",30,RACE
379560,2013,NC,North Carolina,3.7,3.7,3.2,4.3,"(35.466220975000454, -79.15925046299964)",37,RACE
379561,2013,NC,North Carolina,4.3,4.3,3.9,4.6,"(35.466220975000454, -79.15925046299964)",37,GENDER
379562,2013,NC,North Carolina,2.2,2.2,1.6,2.8,"(35.466220975000454, -79.15925046299964)",37,RACE
379563,2013,NC,North Carolina,2.9,2.9,2.6,3.2,"(35.466220975000454, -79.15925046299964)",37,GENDER
379564,2013,NC,North Carolina,6.7,6.7,4.1,9.3,"(35.466220975000454, -79.15925046299964)",37,RACE
379565,2013,NC,North Carolina,2.6,2.6,1.7,3.6,"(35.466220975000454, -79.15925046299964)",37,RACE
379566,2013,NC,North Carolina,3.6,3.6,3.4,3.9,"(35.466220975000454, -79.15925046299964)",37,OVERALL
379567,2013,NC,North Carolina,3.8,3.8,3.5,4.0,"(35.466220975000454, -79.15925046299964)",37,RACE
379568,2013,ND,North Dakota,,,,,"(47.47531977900047, -100.11842104899966)",38,RACE
379569,2013,ND,North Dakota,3.2,3.2,2.8,3.5,"(47.47531977900047, -100.11842104899966)",38,GENDER
379570,2013,ND,North Dakota,,,,,"(47.47531977900047, -100.11842104899966)",38,RACE
379571,2013,ND,North Dakota,2.3,2.3,2.0,2.6,"(47.47531977900047, -100.11842104899966)",38,GENDER
379572,2013,ND,North Dakota,,,,,"(47.47531977900047, -100.11842104899966)",38,RACE
379573,2013,ND,North Dakota,3.7,3.7,2.7,4.7,"(47.47531977900047, -100.11842104899966)",38,RACE
379574,2013,ND,North Dakota,2.7,2.7,2.5,3.0,"(47.47531977900047, -100.11842104899966)",38,OVERALL
379575,2013,ND,North Dakota,2.6,2.6,2.4,2.8,"(47.47531977900047, -100.11842104899966)",38,RACE
379576,2013,NE,Nebraska,3.3,3.3,2.1,4.4,"(41.6410409880005, -99.36572062299967)",31,RACE
379577,2013,NE,Nebraska,3.5,3.5,3.3,3.8,"(41.6410409880005, -99.36572062299967)",31,GENDER
379578,2013,NE,Nebraska,2.4,2.4,1.8,2.9,"(41.6410409880005, -99.36572062299967)",31,RACE
379579,2013,NE,Nebraska,2.3,2.3,2.1,2.6,"(41.6410409880005, -99.36572062299967)",31,GENDER
379580,2013,NE,Nebraska,5.4,5.4,3.3,7.5,"(41.6410409880005, -99.36572062299967)",31,RACE
379581,2013,NE,Nebraska,3.5,3.5,1.9,5.0,"(41.6410409880005, -99.36572062299967)",31,RACE
379582,2013,NE,Nebraska,3.0,3.0,2.8,3.1,"(41.6410409880005, -99.36572062299967)",31,OVERALL
379583,2013,NE,Nebraska,2.9,2.9,2.7,3.1,"(41.6410409880005, -99.36572062299967)",31,RACE
379584,2013,NH,New Hampshire,,,,,"(43.65595011300047, -71.50036091999965)",33,RACE
379585,2013,NH,New Hampshire,3.8,3.8,3.4,4.1,"(43.65595011300047, -71.50036091999965)",33,GENDER
379586,2013,NH,New Hampshire,7.1,7.1,4.1,10.0,"(43.65595011300047, -71.50036091999965)",33,RACE
379587,2013,NH,New Hampshire,3.2,3.2,2.8,3.5,"(43.65595011300047, -71.50036091999965)",33,GENDER
379588,2013,NH,New Hampshire,4.5,4.5,2.4,6.7,"(43.65595011300047, -71.50036091999965)",33,RACE
379589,2013,NH,New Hampshire,2.4,2.4,1.1,3.6,"(43.65595011300047, -71.50036091999965)",33,RACE
379590,2013,NH,New Hampshire,3.5,3.5,3.2,3.7,"(43.65595011300047, -71.50036091999965)",33,OVERALL
379591,2013,NH,New Hampshire,3.4,3.4,3.2,3.7,"(43.65595011300047, -71.50036091999965)",33,RACE
379592,2013,NJ,New Jersey,3.7,3.7,3.1,4.4,"(40.13057004800049, -74.27369128799967)",34,RACE
379593,2013,NJ,New Jersey,3.7,3.7,3.5,4.0,"(40.13057004800049, -74.27369128799967)",34,GENDER
379594,2013,NJ,New Jersey,3.8,3.8,3.2,4.3,"(40.13057004800049, -74.27369128799967)",34,RACE
379595,2013,NJ,New Jersey,2.8,2.8,2.6,3.1,"(40.13057004800049, -74.27369128799967)",34,GENDER
379596,2013,NJ,New Jersey,6.2,6.2,3.2,9.3,"(40.13057004800049, -74.27369128799967)",34,RACE
379597,2013,NJ,New Jersey,1.8,1.8,1.2,2.3,"(40.13057004800049, -74.27369128799967)",34,RACE
379598,2013,NJ,New Jersey,3.3,3.3,3.1,3.5,"(40.13057004800049, -74.27369128799967)",34,OVERALL
379599,2013,NJ,New Jersey,3.3,3.3,3.1,3.6,"(40.13057004800049, -74.27369128799967)",34,RACE
379600,2013,NM,New Mexico,4.3,4.3,2.3,6.3,"(34.52088095200048, -106.24058098499967)",35,RACE
379601,2013,NM,New Mexico,4.1,4.1,3.8,4.4,"(34.52088095200048, -106.24058098499967)",35,GENDER
379602,2013,NM,New Mexico,4.0,4.0,3.6,4.3,"(34.52088095200048, -106.24058098499967)",35,RACE
379603,2013,NM,New Mexico,3.4,3.4,3.0,3.7,"(34.52088095200048, -106.24058098499967)",35,GENDER
379604,2013,NM,New Mexico,4.9,4.9,2.0,7.8,"(34.52088095200048, -106.24058098499967)",35,RACE
379605,2013,NM,New Mexico,3.5,3.5,2.9,4.1,"(34.52088095200048, -106.24058098499967)",35,RACE
379606,2013,NM,New Mexico,3.7,3.7,3.5,4.0,"(34.52088095200048, -106.24058098499967)",35,OVERALL
379607,2013,NM,New Mexico,3.5,3.5,3.1,3.8,"(34.52088095200048, -106.24058098499967)",35,RACE
379608,2013,NV,Nevada,4.2,4.2,2.7,5.6,"(39.493240390000494, -117.07184056399967)",32,RACE
379609,2013,NV,Nevada,4.3,4.3,3.7,4.9,"(39.493240390000494, -117.07184056399967)",32,GENDER
379610,2013,NV,Nevada,3.1,3.1,2.1,4.1,"(39.493240390000494, -117.07184056399967)",32,RACE
379611,2013,NV,Nevada,3.1,3.1,2.5,3.8,"(39.493240390000494, -117.07184056399967)",32,GENDER
379612,2013,NV,Nevada,6.3,6.3,2.7,9.9,"(39.493240390000494, -117.07184056399967)",32,RACE
379613,2013,NV,Nevada,4.0,4.0,1.8,6.2,"(39.493240390000494, -117.07184056399967)",32,RACE
379614,2013,NV,Nevada,3.7,3.7,3.3,4.2,"(39.493240390000494, -117.07184056399967)",32,OVERALL
379615,2013,NV,Nevada,3.8,3.8,3.3,4.3,"(39.493240390000494, -117.07184056399967)",32,RACE
379616,2013,NY,New York,4.1,4.1,3.3,5.0,"(42.82700103200045, -75.54397042699964)",36,RACE
379617,2013,NY,New York,4.1,4.1,3.7,4.4,"(42.82700103200045, -75.54397042699964)",36,GENDER
379618,2013,NY,New York,4.4,4.4,3.7,5.0,"(42.82700103200045, -75.54397042699964)",36,RACE
379619,2013,NY,New York,3.3,3.3,2.9,3.6,"(42.82700103200045, -75.54397042699964)",36,GENDER
379620,2013,NY,New York,6.2,6.2,3.9,8.4,"(42.82700103200045, -75.54397042699964)",36,RACE
379621,2013,NY,New York,3.2,3.2,2.3,4.0,"(42.82700103200045, -75.54397042699964)",36,RACE
379622,2013,NY,New York,3.7,3.7,3.4,3.9,"(42.82700103200045, -75.54397042699964)",36,OVERALL
379623,2013,NY,New York,3.4,3.4,3.1,3.7,"(42.82700103200045, -75.54397042699964)",36,RACE
379624,2013,OH,Ohio,5.0,5.0,4.1,6.0,"(40.06021014100048, -82.40426005599966)",39,RACE
379625,2013,OH,Ohio,4.5,4.5,4.2,4.8,"(40.06021014100048, -82.40426005599966)",39,GENDER
379626,2013,OH,Ohio,4.7,4.7,3.0,6.4,"(40.06021014100048, -82.40426005599966)",39,RACE
379627,2013,OH,Ohio,3.0,3.0,2.7,3.3,"(40.06021014100048, -82.40426005599966)",39,GENDER
379628,2013,OH,Ohio,5.2,5.2,3.2,7.2,"(40.06021014100048, -82.40426005599966)",39,RACE
379629,2013,OH,Ohio,2.8,2.8,1.8,3.7,"(40.06021014100048, -82.40426005599966)",39,RACE
379630,2013,OH,Ohio,3.8,3.8,3.6,4.0,"(40.06021014100048, -82.40426005599966)",39,OVERALL
379631,2013,OH,Ohio,3.6,3.6,3.4,3.9,"(40.06021014100048, -82.40426005599966)",39,RACE
379632,2013,OK,Oklahoma,5.0,5.0,3.9,6.1,"(35.47203135600046, -97.52107021399968)",40,RACE
379633,2013,OK,Oklahoma,5.0,5.0,4.6,5.4,"(35.47203135600046, -97.52107021399968)",40,GENDER
379634,2013,OK,Oklahoma,4.5,4.5,3.3,5.6,"(35.47203135600046, -97.52107021399968)",40,RACE
379635,2013,OK,Oklahoma,3.6,3.6,3.2,4.0,"(35.47203135600046, -97.52107021399968)",40,GENDER
379636,2013,OK,Oklahoma,6.0,6.0,4.8,7.2,"(35.47203135600046, -97.52107021399968)",40,RACE
379637,2013,OK,Oklahoma,4.8,4.8,3.6,6.0,"(35.47203135600046, -97.52107021399968)",40,RACE
379638,2013,OK,Oklahoma,4.3,4.3,4.1,4.6,"(35.47203135600046, -97.52107021399968)",40,OVERALL
